restaurant_name,address,rating,review_count,reslatitude,reslongitude,bikeStationAddress,bikeStationDistance,latitude,longitude,freeBikes
Isabella's Mochi Donut Boutique,2066 Queen St East,4.5,133.0,43.670795,-79.297255,Queen St E / Hammersmith Ave,,43.671349,-79.29451,8
Kyouka Ramen,2222 Queen St E,4.5,132.0,43.6726826,-79.288133,Queen St E / Hammersmith Ave,,43.671349,-79.29451,8
Xola Mexican Food,2222A Queen Street  E,4.0,84.0,43.6725435,-79.2881094,Queen St E / Hammersmith Ave,,43.671349,-79.29451,8
Bagels On Fire,2248 Queen Street E,4.5,89.0,43.6728334,-79.2867277,Queen St E / Hammersmith Ave,,43.671349,-79.29451,8
Green Eggplant Restaurant,2022 Queen Street E,4.0,81.0,43.67052,-79.29875,Queen St E / Hammersmith Ave,,43.671349,-79.29451,8
Limon,1968 Queen Street E,4.5,34.0,43.6698837,-79.3017345,Queen St E / Hammersmith Ave,,43.671349,-79.29451,8
Thai House Cuisine,2213 Queen Sreet E,3.5,45.0,43.67074,-79.29606,Queen St E / Hammersmith Ave,,43.671349,-79.29451,8
The Bulging Burger,2459 Queen Street  E,4.5,39.0,43.6732949032016,-79.2836157081108,Queen St E / Hammersmith Ave,,43.671349,-79.29451,8
Tiflisi,1970 Queen Street E,4.5,26.0,43.66993,-79.30159,Queen St E / Hammersmith Ave,,43.671349,-79.29451,8
Genji Sushi,2250 Queen Street E,4.5,32.0,43.6729548801426,-79.2868748682096,Queen St E / Hammersmith Ave,,43.671349,-79.29451,8
Delina Restaurant,1891 Queen Street E,4.5,51.0,43.66864,-79.30517,Queen St E / Hammersmith Ave,,43.671349,-79.29451,8
La Sala Restaurant,1975a Queen Street E,4.0,45.0,43.6697445896967,-79.3006072193384,Queen St E / Hammersmith Ave,,43.671349,-79.29451,8
ViVetha Bistro,2485 Queen Street E,4.0,87.0,43.6736249,-79.2821106,Queen St E / Hammersmith Ave,,43.671349,-79.29451,8
Sunset Grill,2006 Queen Street E,3.5,55.0,43.67033,-79.29959,Queen St E / Hammersmith Ave,,43.671349,-79.29451,8
Mira Mira,1963 Queen Street E,4.0,23.0,43.66949989064692,-79.30164825171232,Queen St E / Hammersmith Ave,,43.671349,-79.29451,8
Breakwall BBQ,1910 Queen Street E,4.0,48.0,43.6693242,-79.304498,Queen St E / Hammersmith Ave,,43.671349,-79.29451,8
Sauvignon Bistro,1862 Queen Street E,4.0,40.0,43.668453,-79.307099,Queen St. E / Eastern Ave,,43.667208,-79.312315,11
Flying Pony,1481 Gerrard Street E,4.0,31.0,43.6724768771534,-79.3204735908074,Queen St. E / Eastern Ave,,43.667208,-79.312315,11
Garden Gate Restaurant,2379 Queen Street E,3.5,54.0,43.67249,-79.28731,Hubbard Blvd / Balsam Av,,43.669328,-79.288949,7
Outrigger,2232 Queen Street E,3.0,71.0,43.6726452,-79.2876388,Hubbard Blvd / Balsam Av,,43.669328,-79.288949,7
The Haven Low-Carb Cafe,2256 Queen St E,5.0,4.0,43.6731053,-79.2865527,Hubbard Blvd / Balsam Av,,43.669328,-79.288949,7
Frosted Flavors,2198 A Queen Street E,4.5,5.0,43.6724065,-79.2897794,Hubbard Blvd / Balsam Av,,43.669328,-79.288949,7
Tandoori Curry House,2306 Queen Street East,4.0,15.0,43.67358,-79.28372,Hubbard Blvd / Balsam Av,,43.669328,-79.288949,7
Fearless Meat,884 Kingston Road,4.5,35.0,43.68043,-79.29028,Queen St. E / Spruce Hill Rd.,,43.672571,-79.289,6
The Green Dragon,1032 Kingston Road,4.0,33.0,43.68097,-79.28474,Queen St. E / Spruce Hill Rd.,,43.672571,-79.289,6
Burrito Bandidos,1614 Queen Street E,3.5,57.0,43.6665611,-79.3164215,Coxwell Ave /  Lake Shore Blvd E,,43.662771,-79.315223,12
Karma's Kitchen,1411 Gerrard Street E,4.0,60.0,43.67183,-79.32305,Coxwell Ave /  Lake Shore Blvd E,,43.662771,-79.315223,12
Maru Japanese Bistro,1402 Queen Street E,4.0,15.0,43.664719960216985,-79.32426282771173,Coxwell Ave /  Lake Shore Blvd E,,43.662771,-79.315223,12
Le Conciliabule,1300 Gerrard Street E,4.5,12.0,43.671365,-79.3272249,Coxwell Ave /  Lake Shore Blvd E,,43.662771,-79.315223,12
Beach Club,1681 Lake Shore Boulevard E,3.0,16.0,43.6632065,-79.3100133,Coxwell Ave /  Lake Shore Blvd E,,43.662771,-79.315223,12
Yum Croissant,1917 Queen Street East,3.5,19.0,43.66889,-79.30415,Coxwell Ave /  Lake Shore Blvd E,,43.662771,-79.315223,12
Off The Hook Fishbar,749 Broadview Avenue,3.5,166.0,43.6759128,-79.358405,Amelia St. / Sumach St.,,43.66852,-79.363525,0
Staij & Co Cafe & Pastry Boutique,552 Parliament street,4.5,28.0,43.6668499,-79.36922,Amelia St. / Sumach St.,,43.66852,-79.363525,0
Nom Nom Nom Poutine,707 Dundas Street W,4.5,134.0,43.6520696112633,-79.4047858938575,Augusta Ave / Dundas St W,,43.652473,-79.401456,8
Union,72A Ossington Avenue,4.0,236.0,43.64577,-79.41974,Queen St W / Ossington Ave,,43.643975,-79.419576,19
Oddseoul,90 Ossington Avenue,4.0,325.0,43.64617546167321,-79.41973480556406,Queen St W / Ossington Ave,,43.643975,-79.419576,19
Soos,94 Ossington Avenue,4.0,170.0,43.6462593,-79.4197464,Queen St W / Ossington Ave,,43.643975,-79.419576,19
Bobbie Sue's Mac & Cheese,162 Ossington Avenue,4.0,146.0,43.6478899,-79.42041,Queen St W / Ossington Ave,,43.643975,-79.419576,19
Cluny Bistro & Boulangerie,35 Tank House Lane,3.5,630.0,43.6505879,-79.3578962,Trinity St / Front St E,,43.651318,-79.36023,10
Cluck Clucks,222 The Esplanade,4.5,285.0,43.6497687124273,-79.3660896960711,Trinity St / Front St E,,43.651318,-79.36023,10
Mangia & Bevi,260 King Street E,4.0,236.0,43.6522238965965,-79.366307258606,Trinity St / Front St E,,43.651318,-79.36023,10
Madrina Bar y Tapas,2 Trinity Street,4.0,125.0,43.64971833602106,-79.35967868465576,Trinity St / Front St E,,43.651318,-79.36023,10
Pure Spirits,17 Tank House Lane,3.0,278.0,43.650404,-79.358722,Trinity St / Front St E,,43.651318,-79.36023,10
Le Petit Déjeuner,191 King Street E,3.5,378.0,43.65061,-79.37023,Trinity St / Front St E,,43.651318,-79.36023,10
Bolet's Burrito,134 Lower Sherbourne,4.0,118.0,43.65004,-79.36793,Trinity St / Front St E,,43.651318,-79.36023,10
Cafe Oro Di Napoli,75 Jarvis Street,4.5,82.0,43.6514257145518,-79.3721591972351,Trinity St / Front St E,,43.651318,-79.36023,10
Cherry Street Bar-B-Que,275 Cherry Street,4.0,191.0,43.6456,-79.35229,Trinity St / Front St E,,43.651318,-79.36023,10
Carousel Bakery,St. Lawrence Market,3.5,230.0,43.6488466756853,-79.3718121074563,Trinity St / Front St E,,43.651318,-79.36023,10
Bindia Indian Bistro,16 Market Street,4.0,200.0,43.6486948,-79.3719955,Trinity St / Front St E,,43.651318,-79.36023,10
BlueBlood Steakhouse,1 Austin Terrace,3.5,152.0,43.6781099,-79.40948,Davenport Rd / Bathurst St,,43.676667,-79.416111,7
Napoli Centrale,964 Bathurst Street,4.5,65.0,43.6695182,-79.4129745,Davenport Rd / Bathurst St,,43.676667,-79.416111,7
El Pocho Antojitos Bar,2 Follis Avenue,4.5,80.0,43.66963,-79.41338,Davenport Rd / Bathurst St,,43.676667,-79.416111,7
Schmaltz Appetizing,414 Dupont Street,4.0,65.0,43.67387,-79.41171,Davenport Rd / Bathurst St,,43.676667,-79.416111,7
FET ZUN,252 Dupont St,4.5,35.0,43.67524,-79.40636,Davenport Rd / Bathurst St,,43.676667,-79.416111,7
The Grapefruit Moon,968 Bathurst Street,3.5,143.0,43.66967,-79.41318,Davenport Rd / Bathurst St,,43.676667,-79.416111,7
Detroit Pizzeria,1093 Bathurst Street,4.5,15.0,43.6730227,-79.414092,Davenport Rd / Bathurst St,,43.676667,-79.416111,7
Lao Thai Restaurant,4 Gladstone Avenue,4.5,85.0,43.6426406,-79.4273649,Queen St W / Close Ave,,43.640634,-79.435841,22
Miss Things,1279 Queen Street W,3.5,158.0,43.6414601,-79.431879,Queen St W / Close Ave,,43.640634,-79.435841,22
Copenhagen Vegan Cafe & Bakery,1312 Queen St W,4.5,42.0,43.64194,-79.43104,Queen St W / Close Ave,,43.640634,-79.435841,22
Aviv Immigrant Kitchen,779 St. Clair Avenue W,4.5,17.0,43.68078,-79.42912,Christie St / Benson Ave (Wychwood Barns),,43.68,-79.425,0
The Rushton,740 St Clair Ave W,3.5,98.0,43.68148924192644,-79.42757309604984,Christie St / Benson Ave (Wychwood Barns),,43.68,-79.425,0
Haute Coffee,153 Dupont Street,4.5,36.0,43.67562990990601,-79.40273767055231,Macpherson Ave / Spadina Rd,,43.675791,-79.40698,3
The Pour House Pub And Kitchen,182 Dupont Street,3.0,130.0,43.6758,-79.40385,Bridgeman Ave / Kendal Ave,,43.675556,-79.410278,11
El Furniture Warehouse - Bloor St,410 Bloor St West,3.5,323.0,43.6659060524241,-79.4080606117255,Bridgeman Ave / Bathurst St,,43.674444,-79.414722,4
Stock In Trade,307 Danforth Avenue,5.0,30.0,43.676984658374245,-79.35383800417185,Pretoria Av / Broadview Av,,43.6783213,-79.35822,0
Sher-E-Punjab,351 Danforth Avenue,4.0,92.0,43.67713,-79.35299,Pretoria Av / Broadview Av,,43.6783213,-79.35822,0
Tapas at Embrujo,97 Danforth Avenue,3.5,97.0,43.67615,-79.3582931,Pretoria Av / Broadview Av,,43.6783213,-79.35822,0
Herby Restaurant,397 Danforth Ave,4.5,34.0,43.6774,-79.35147,Pretoria Av / Broadview Av,,43.6783213,-79.35822,0
7 Numbers Danforth,307 Danforth Avenue E,3.5,106.0,43.67695,-79.3538,Pretoria Av / Broadview Av,,43.6783213,-79.35822,0
Cinnaholic,319 Danforth Ave,4.0,35.0,43.677078498791225,-79.35360997810191,Pretoria Av / Broadview Av,,43.6783213,-79.35822,0
Atlantis Authentic Greek Cuisine,526 Danforth Avenue,4.0,58.0,43.67851060686441,-79.34825594792811,Broadview Ave/ Westwood Ave,,43.6848652,-79.356602,2
Sala Modern Thai Kitchen & Bar,1262 Danforth Avenue,4.5,185.0,43.6819991223223,-79.3307374790311,Cosburn Ave / Donlands Ave,,43.690537,-79.341307,1
Little Coxwell Vietnamese And Thai Cuisine,986 Coxwell Avenue,4.0,142.0,43.6961749185072,-79.3290924315309,Cosburn Ave / Donlands Ave,,43.690537,-79.341307,1
Lalibela Ethiopian Restaurant,1202 Danforth Avenue,4.0,100.0,43.68178,-79.33198,Cosburn Ave / Donlands Ave,,43.690537,-79.341307,1
Morgan's On the Danforth,1282 Danforth Avenue,4.0,96.0,43.68194,-79.3302284,Cosburn Ave / Donlands Ave,,43.690537,-79.341307,1
Ballissimo Loukoumades Bar,1027 Coxwell Ave,5.0,15.0,43.6972483195453,-79.3290973082185,Cosburn Ave / Donlands Ave,,43.690537,-79.341307,1
7 Numbers Restaurant,516 Eglinton Avenue W,4.0,116.0,43.7037199,-79.4137,Beltline Trail / Chaplin Cres.,,43.704461,-79.423122,4
Blooming Orchid,525 Eglinton Ave West,4.5,23.0,43.70327,-79.41388,Beltline Trail / Chaplin Cres.,,43.704461,-79.423122,4
The Abbot on Eglinton,508 Eglinton Avenue W,4.0,39.0,43.703647,-79.4135246,Beltline Trail / Chaplin Cres.,,43.704461,-79.423122,4
Aish Tanoor,994 Eglinton Avenue W,4.0,40.0,43.70038,-79.42955,Beltline Trail / Chaplin Cres.,,43.704461,-79.423122,4
Ferraro 502,502 Eglinton Avenue W,3.5,51.0,43.70379,-79.41329,Beltline Trail / Chaplin Cres.,,43.704461,-79.423122,4
Marron Bistro,948 Eglinton Avenue W,4.5,15.0,43.7005399,-79.4286599,Beltline Trail / Chaplin Cres.,,43.704461,-79.423122,4
Simon's Sushi,883 Eglinton Ave W,4.5,7.0,43.700569657423,-79.4268812611699,Beltline Trail / Chaplin Cres.,,43.704461,-79.423122,4
House of Chan,514 Eglinton Avenue W,3.5,26.0,43.7037315,-79.41362,Beltline Trail / Chaplin Cres.,,43.704461,-79.423122,4
Luna Thai Kitchen,1010 Eglinton Ave W,4.0,10.0,43.70032,-79.42978,Beltline Trail / Chaplin Cres.,,43.704461,-79.423122,4
3SK Cafe,1054 Eglinton Avenue W,5.0,4.0,43.70013,-79.43061,Beltline Trail / Chaplin Cres.,,43.704461,-79.423122,4
Hay Sushi,530 Eglinton Avenue W,4.5,6.0,43.70357620398719,-79.4142708554864,Beltline Trail / Chaplin Cres.,,43.704461,-79.423122,4
Pazza Pazza,1007 Eglinton Avenue W,4.0,10.0,43.69948,-79.43162,Beltline Trail / Chaplin Cres.,,43.704461,-79.423122,4
Bistro Grande,1000 Eglinton Avenue W,3.0,16.0,43.70034,-79.42959,Beltline Trail / Chaplin Cres.,,43.704461,-79.423122,4
Gyu-Kaku Japanese BBQ,81 Church Street,4.0,201.0,43.6515,-79.37482,King St E / Ontario St.,,43.651885,-79.3649,12
Mineral,1027 Yonge Street,4.5,18.0,43.67763,-79.38947,Rosedale Park (20 Schofield Ave),,43.682645,-79.377557,5
RollStar Sushi,946 Yonge Street,4.5,15.0,43.67466,-79.38876,Rosedale Park (20 Schofield Ave),,43.682645,-79.377557,5
Robot Boil House,895 Yonge Street,4.0,19.0,43.67471,-79.38819,Rosedale Park (20 Schofield Ave),,43.682645,-79.377557,5
Happy Burger,881 Yonge Street,4.5,10.0,43.6743209,-79.3880618,Rosedale Park (20 Schofield Ave),,43.682645,-79.377557,5
El Tenedor,909 Yonge St,5.0,3.0,43.67512,-79.38837,Rosedale Park (20 Schofield Ave),,43.682645,-79.377557,5
Monkey Sushi,901 Yonge St,3.5,4.0,43.6748118,-79.38837916197129,Rosedale Park (20 Schofield Ave),,43.682645,-79.377557,5
Fresh on Spadina,147 Spadina Avenue,4.0,428.0,43.64808,-79.39556,Soho St. / Queen St W,,43.6494896,-79.393535,7
Love Chix,33 Powerhouse Street,3.5,46.0,43.6696641,-79.4486514,Davenport Rd / Landsdowne Rd,,43.671526,-79.44874,6
Frank’s Pizza House,1352 St Clair Avenue W,3.5,98.0,43.67686,-79.44926,Davenport Rd / Landsdowne Rd,,43.671526,-79.44874,6
Bloomer's,873 Bloor Street W,4.0,153.0,43.6621055,-79.4249966,Dufferin St / Sylvan Av (Dufferin Grove Park),,43.6555556,-79.43361111,16
The Rebel House,1068 Yonge Street,3.5,122.0,43.67763,-79.39008,Roxborough St W / Yonge St,,43.678077,-79.390328,7
Fresh on Crawford,894 Queen Street W,3.5,188.0,43.64519513603137,-79.41497666652931,Crawford St / Queen St W,,43.645665,-79.415345,15
North Of Brooklyn,229 Geary Avenue,4.0,42.0,43.669227255581696,-79.43916335090452,Dupont St / Emerson Ave  SMART,,43.667266,-79.443946,0
Gusto 501,501 King Street E,4.0,55.0,43.65464,-79.3595,Dundas St E / Regent Park Blvd,,43.660207,-79.361275,0
Mill Street Beer Hall,21 Tank House Lane,3.0,180.0,43.6504424511321,-79.3584427521102,Mill St / Tannery Rd,,43.652219,-79.354455,33
Betty's,240 King Street E,3.5,137.0,43.6515772695245,-79.3674376043404,Cherry St / Distillery Ln,,43.650279,-79.356832,9
BOKU,42 Gristmill Lane,3.5,69.0,43.65006,-79.36022,Cherry St / Distillery Ln,,43.650279,-79.356832,9
Archeo,31 Trinity Street,3.0,81.0,43.6506799168741,-79.3595404809133,Cherry St / Distillery Ln,,43.650279,-79.356832,9
The Keg Steakhouse + Bar - Esplanade,26 The Esplanade,4.0,140.0,43.64677055042841,-79.37472901368122,Yonge St / Harbour St,,43.643795,-79.375413,20
C'est What,67 Front Street E,3.5,345.0,43.64839,-79.37334,Yonge St / Harbour St,,43.643795,-79.375413,20
Morton's The Steakhouse,4 Avenue Road,4.0,143.0,43.66926693897807,-79.39504163699857,Queen's Park / Bloor St W,,43.668456,-79.393899,2
Madras Masala,796 Bloor Street W,4.0,157.0,43.663054436101525,-79.42182553769186,Roxton Rd / Harbord St,,43.65905,-79.422988,0
Pomarosa Coffee Shop & Kitchen,1504 Danforth Avenue,4.5,44.0,43.683242,-79.32545,Mortimer Ave / Coxwell Ave,,43.690564,-79.326319,4
Cumin Kitchen - Fine Indian Cuisine,1820 Danforth Avenue,4.5,68.0,43.68469,-79.3184,Mortimer Ave / Coxwell Ave,,43.690564,-79.326319,4
Lucy Ethiopian Kitchen,1690 Danforth Avenue,4.5,72.0,43.6841128,-79.3207142,Mortimer Ave / Coxwell Ave,,43.690564,-79.326319,4
Local 1794,1794 Danforth Avenue,4.0,116.0,43.68459,-79.31881,Mortimer Ave / Coxwell Ave,,43.690564,-79.326319,4
Yanagi Sushi,1524 Danforth Avenue,4.0,74.0,43.68336,-79.32491,Mortimer Ave / Coxwell Ave,,43.690564,-79.326319,4
Patisserie La Cigogne,1419 Danforth Avenue,3.5,98.0,43.68238,-79.32686,Mortimer Ave / Coxwell Ave,,43.690564,-79.326319,4
El Sol Mexican Gallery Restaurant,1448 Danforth Ave,3.5,58.0,43.68294,-79.32647,Mortimer Ave / Coxwell Ave,,43.690564,-79.326319,4
Good Vibes Kitchen,1299 Danforth Ave,5.0,9.0,43.6818,-79.32975,Mortimer Ave / Coxwell Ave,,43.690564,-79.326319,4
Hirut,2050 Danforth Ave,4.5,19.0,43.68566,-79.31388,Mortimer Ave / Coxwell Ave,,43.690564,-79.326319,4
Beach Hill Smokehouse,172 Main Street S,4.5,139.0,43.68409,-79.3005,Woodbine Subway Green P (SMART),,43.686829,-79.311073,5
Bodega Henriette,1801 Gerrard Street E,4.0,69.0,43.6780199,-79.31471,Woodbine Subway Green P (SMART),,43.686829,-79.311073,5
Brick Farm Breakfast,2116 Danforth Avenue,4.0,24.0,43.6860474583129,-79.3117921436689,Woodbine Subway Green P (SMART),,43.686829,-79.311073,5
Sandy's Restaurant,2093 Danforth Avenue,4.0,29.0,43.68554,-79.31223,Woodbine Subway Green P (SMART),,43.686829,-79.311073,5
Oak Park Deli,213 Oak Park Avenue,4.5,24.0,43.69388,-79.31004,Woodbine Subway Green P (SMART),,43.686829,-79.311073,5
Hot Pot Cafe,2134 Danforth Avenue,5.0,5.0,43.6862154,-79.3112465,Woodbine Subway Green P (SMART),,43.686829,-79.311073,5
The Groove Bar & Grill,1952 Danforth Avenue,4.0,17.0,43.6852919679494,-79.3155437707901,Woodbine Subway Green P (SMART),,43.686829,-79.311073,5
Firkin On Danforth,2057B Danforth Avenue E,3.0,36.0,43.685332,-79.313329,Woodbine Subway Green P (SMART),,43.686829,-79.311073,5
Our Spot,1779b Danforth Ave,4.5,8.0,43.6841401,-79.3190019,Woodbine Subway Green P (SMART),,43.686829,-79.311073,5
Attosushi,2231 Danforth Avenue,4.0,8.0,43.68636,-79.30903,Woodbine Subway Green P (SMART),,43.686829,-79.311073,5
Prologue Cafe,2249 Gerrard Street East,4.5,14.0,43.6844351326528,-79.2974385246634,Danforth Ave / Barrington Ave,,43.688325,-79.300463,1
Pavillion Pastries Cafe,2554 Danforth Avenue,3.5,14.0,43.6881637573242,-79.3016815185547,Danforth Ave / Barrington Ave,,43.688325,-79.300463,1
Dirty Food Eatery,3070 Dundas Street W,4.5,128.0,43.66565,-79.47188,Pacific Ave / Glenlake Ave - SMART,,43.65716,-79.46478,12
Leela Indian Food Bar,3108 Dundas Street W,4.5,104.0,43.6656864338278,-79.4737639278173,Pacific Ave / Glenlake Ave - SMART,,43.65716,-79.46478,12
Bunner's,3054 Dundas Street W,4.0,135.0,43.66568,-79.4714,Pacific Ave / Glenlake Ave - SMART,,43.65716,-79.46478,12
Rodeo Brazilian Steakhouse,95 Danforth Avenue,3.0,96.0,43.6762554,-79.3581314,Broadview Ave / Danforth Ave,,43.6772,-79.35858,0
Adega Restaurante,33 Elm St,4.0,157.0,43.65732,-79.38323,College Park- Gerrard Entrance,,43.658938,-79.383518,17
Not Just Butter Chicken,1307 Danforth Avenue,4.5,14.0,43.6818369,-79.3296425,Danforth Ave / Coxwell Ave,,43.683378,-79.322961,5
Reunion Coffee Roasters,385 Roncesvalles Avenue,3.5,45.0,43.65056,-79.45043,Howard Park Ave / Dundas St W,,43.6521,-79.4486,7
Pho Asia 21,1208 King Street W,3.0,55.0,43.63908,-79.4278099,Lake Shore Blvd W / Ontario Dr (Ontario Place),,43.630254,-79.420317,8
Acqua Dolce,50 Prince Edward Island Crescent,3.5,12.0,43.6308999,-79.42278,Lake Shore Blvd W / Ontario Dr (Ontario Place),,43.630254,-79.420317,8
Panago Pizza,104 - 120 Lynn Williams Street,3.5,16.0,43.63971,-79.41823,Lake Shore Blvd W / Ontario Dr (Ontario Place),,43.630254,-79.420317,8
Mel's Real Good Pizza,170 Princes Boulevard,4.5,3.0,43.63362343886292,-79.41743245455055,Lake Shore Blvd W / Ontario Dr (Ontario Place),,43.630254,-79.420317,8
Tallboys Craft Beer House,838 Bloor Street W,4.0,101.0,43.66256,-79.42382,Bloor St W / Shaw Ave,,43.662403,-79.423098,1
Selam Restaurant & Lounge,812 Bloor Street W,4.0,65.0,43.66279,-79.42269,Bloor St W / Shaw Ave,,43.662403,-79.423098,1
The Porch Light,982 Kingston Road,4.0,25.0,43.6807050652599,-79.2865457385778,Queen St E / Nursewood Rd (Neville Park Loop),,43.673831,-79.281455,7
Bowl of Karma,1036 Kingston Road,4.5,11.0,43.68098,-79.28466,Queen St E / Nursewood Rd (Neville Park Loop),,43.673831,-79.281455,7
Fat Bastard Burrito,2008 Queen Street E,3.5,29.0,43.6703411,-79.2995654,Kew Beach Ave / Kenilworth Ave,,43.666325,-79.3014,15
La Sirena,1918 Queen St E,5.0,4.0,43.6693371615888,-79.304081350565,Kew Beach Ave / Kenilworth Ave,,43.666325,-79.3014,15
Friends Burgers,1922 Queen Street E,4.5,4.0,43.66934,-79.30389,Kew Beach Ave / Kenilworth Ave,,43.666325,-79.3014,15
Mamma's Pizza,2118 Queen St E,3.0,13.0,43.6714,-79.29483,Kew Beach Ave / Kenilworth Ave,,43.666325,-79.3014,15
Foxley Bistro and Bar,207 Ossington Avenue,4.0,135.0,43.64865,-79.42024,Dovercourt Rd / Harrison St (Green P) - SMART,,43.651145,-79.423742,10
Rol San,323 Spadina Avenue,3.5,786.0,43.6543527996563,-79.3983133882284,Baldwin Ave / Spadina Ave,,43.654905,-79.398448,15
Voodoo Child,388 College Street,4.0,141.0,43.65714,-79.40552,College St / Borden St,,43.6571,-79.4056,0
ramen RAIJIN ,24 Wellesley Street W,3.5,383.0,43.66484,-79.38607,Bay St / St. Joseph St,,43.665527,-79.387499,1
Green Earth Vegan Cuisine,804 Danforth Avenue,4.0,74.0,43.6796979,-79.3414724,Pape Subway Green P,,43.680223,-79.344062,6
SugarKane,699 Danforth Avenue,4.5,31.0,43.67892,-79.34361,Pape Subway Green P,,43.680223,-79.344062,6
City Fried Chicken and Pizza,990 Danforth Avenue,4.5,36.0,43.68059,-79.33752,Danforth Ave / Lamb Ave,,43.681991,-79.329455,3
Makkah Restaurant,1020 Danforth Ave,3.5,81.0,43.68082,-79.33665,Danforth Ave / Lamb Ave,,43.681991,-79.329455,3
Mallo,785  Bathurst Street,5.0,43.0,43.6646307,-79.4107376,Bathurst St / Lennox St,,43.663808,-79.410491,1
Her Chef,599 Bloor Street W,4.5,59.0,43.66457,-79.41292,Bathurst Subway Station,,43.6666667,-79.41166667,5
Paldo Gangsan,694 Bloor Street  W,4.5,84.0,43.664,-79.41743,Bloor St W / Christie St,,43.6638889,-79.41888889,0
African Palace,977 Bloor Street W,4.0,95.0,43.66107,-79.42895,Westmoreland Ave / Fernbank Ave,,43.665327,-79.43235,0
Field Trip Cafe,3 Westmoreland Avenue,4.5,43.0,43.6612091,-79.4303131,Westmoreland Ave / Fernbank Ave,,43.665327,-79.43235,0
Wenona Craft Beer Lodge,1069 Bloor Street W,4.0,45.0,43.66023,-79.43271,Westmoreland Ave / Fernbank Ave,,43.665327,-79.43235,0
Laziza,950 Bloor Street W,4.0,40.0,43.6615715,-79.42836,Westmoreland Ave / Fernbank Ave,,43.665327,-79.43235,0
Hothouse,35 Church Street,3.5,395.0,43.64884749595,-79.373683180012,Mill St / Parliament St,,43.650256,-79.36163,13
The Lakeview,1132 Dundas Street W,3.5,426.0,43.64958,-79.42034,Ossington Ave / Harrison St,,43.65111111,-79.42138889,3
Taverniti,591 College Street,4.0,156.0,43.65511,-79.41348,80 Clinton St (North of College),,43.656296,-79.414663,7
Utopia Café & Grill,586 College St,3.5,253.0,43.65547,-79.41346,80 Clinton St (North of College),,43.656296,-79.414663,7
Bitondo's Pizzeria,11 Clinton Street,4.0,158.0,43.65412643533047,-79.4133093621316,80 Clinton St (North of College),,43.656296,-79.414663,7
Sisters & Co,887 Dundas Street West,4.5,104.0,43.65097,-79.41172,Dundas St W / Crawford St,,43.649722,-79.416944,10
Patois Toronto,794 Dundas Street W,3.5,331.0,43.65202,-79.40816,Claremont St / Dundas St W,,43.651281,-79.411717,0
YamChops,705 College Street,4.5,55.0,43.6550692605722,-79.418214363068,College St / Crawford St,,43.655,-79.418889,6
Com Tam Pho 168,Riverdale/Leslieville,3.5,95.0,43.66897092712019,-79.33796511454253,Gerrard Square Mall (1010 Gerrard St E),,43.668553,-79.338673,16
Tokyo Hot Fried Chicken,656 College Street,4.0,45.0,43.65520166823877,-79.41637633067134,Coxwell Ave / Plains Rd,,43.69595,-79.328535,12
Butter Chicken Roti,1041 Coxwell Avenue,4.5,4.0,43.69742,-79.32894,Coxwell Ave / Plains Rd,,43.69595,-79.328535,12
The Arepa Republic,76 Densley Avenue,4.5,18.0,43.7053574,-79.4712085,Coxwell Ave / Plains Rd,,43.69595,-79.328535,12
East York Deli,903 Coxwell Ave,5.0,2.0,43.69404,-79.3276,Coxwell Ave / Plains Rd,,43.69595,-79.328535,12
