restaurant_name,address,rating,bikeStationAddress,bikeStationDistance
Sabai Sabai Kitchen and Bar,81 Bloor St E,8.6,1199 Bay St,370
Aroma Espresso Bar,1110 Bay St,7.9,1199 Bay St,164
The Alley,5 St Joseph St,8.6,1199 Bay St,484
Koerner Hall,273 Bloor St W,8.9,1199 Bay St,570
Alobar Yorkville,162 Cumberland St,8.3,1199 Bay St,372
Eataly,55 Bloor St W,8.5,1188 Bay St,78
Trattoria Nervosa,75 Yorkville Ave,8.7,1188 Bay St,239
Planta,1221 Bay St,8.2,1188 Bay St,108
Summer's Sweet Memories Inc,101 Yorkville Ave,8.6,1188 Bay St,297
Sabai Sabai Kitchen and Bar,81 Bloor St E,8.6,1188 Bay St,397
Sabai Sabai Kitchen and Bar,81 Bloor St E,8.6,1188 Bay St,397
Aroma Espresso Bar,1110 Bay St,7.9,1188 Bay St,148
Koerner Hall,273 Bloor St W,8.9,1188 Bay St,545
The Alley,5 St Joseph St,8.6,1188 Bay St,480
Alobar Yorkville,162 Cumberland St,8.3,1188 Bay St,359
Nespresso Boutique Bar,159 Cumberland St,8.2,1188 Bay St,326
Aroma Expresso Bar,383B Spadina Rd,8.1,Lonsdale Rd / Spadina Rd,46
Mashu Mashu Mediterranean Grill,387 Spadina Rd,7.7,Lonsdale Rd / Spadina Rd,37
Mashu Mashu Mediterranean Grill,387 Spadina Rd,7.7,Lonsdale Rd / Spadina Rd,37
What a Bagel,421 Spadina Rd,7.8,Lonsdale Rd / Spadina Rd,140
Pizza Banfi,333B Lonsdale Rd,7.0,Lonsdale Rd / Spadina Rd,141
Booyah Inc,16A Vaughan Rd,7.7,Lonsdale Rd / Spadina Rd,858
Dutch Dreams Icecream Parlor Toronto,36 Vaughan Rd,7.7,Lonsdale Rd / Spadina Rd,853
Subway,396 Spadina Rd,6.4,Lonsdale Rd / Spadina Rd,49
Thai Noodle,62 Vaughan Rd,7.1,Lonsdale Rd / Spadina Rd,881
Albert's Real Jamaican Food,542 Saint Clair Ave W,6.9,Lonsdale Rd / Spadina Rd,872
Albert's Real Jamaican Food,542 Saint Clair Ave W,6.9,Lonsdale Rd / Spadina Rd,872
Freshii,446 Spadina Rd,5.9,Lonsdale Rd / Spadina Rd,58
Freshii,446 Spadina Rd,5.9,Lonsdale Rd / Spadina Rd,58
Craque de Creme,1360 Bathurst St,8.1,Wells Hill Ave / St Clair Ave W,404
Booyah Inc,16A Vaughan Rd,7.7,Wells Hill Ave / St Clair Ave W,262
CocoaLatte,671 Saint Clair Ave W,8.6,Wells Hill Ave / St Clair Ave W,786
Bar Ape,283 Rushton Rd,9.1,Wells Hill Ave / St Clair Ave W,998
Dutch Dreams Icecream Parlor Toronto,36 Vaughan Rd,7.7,Wells Hill Ave / St Clair Ave W,293
What a Bagel,421 Spadina Rd,7.8,Wells Hill Ave / St Clair Ave W,532
Thai Noodle,62 Vaughan Rd,7.1,Wells Hill Ave / St Clair Ave W,372
Pizza Banfi,333B Lonsdale Rd,7.0,Wells Hill Ave / St Clair Ave W,530
Albert's Real Jamaican Food,542 Saint Clair Ave W,6.9,Wells Hill Ave / St Clair Ave W,408
Albert's Real Jamaican Food,542 Saint Clair Ave W,6.9,Wells Hill Ave / St Clair Ave W,408
Rooster Coffee House,343 King St E,8.6,Berkeley St / Adelaide St E - SMART,168
The Black Canary Espresso Bar,61 Sherbourne St,9.0,Berkeley St / Adelaide St E - SMART,325
Tandem Coffee,368 King St E,8.6,Berkeley St / Adelaide St E - SMART,259
Fusaro's,294 Richmond St E,9.0,Berkeley St / Adelaide St E - SMART,361
Neo Coffee Bar,161 Frederick St,9.0,Berkeley St / Adelaide St E - SMART,450
Arvo Coffee,17 Gristmill Lane,9.1,Berkeley St / Adelaide St E - SMART,474
The George Street Diner,129 George St,8.8,Berkeley St / Adelaide St E - SMART,519
Archeo Trattoria,55 Mill St,8.7,Berkeley St / Adelaide St E - SMART,540
Fahrenheit Coffee,120 Lombard St,9.0,Berkeley St / Adelaide St E - SMART,628
Cacao 70,28 Gristmill Lane,8.5,Berkeley St / Adelaide St E - SMART,503
Kyoto Katsugyu,134 Dundas St E,9.1,Dundas St E / George St - SMART,229
Page One Cafe,106 Mutual St,8.8,Dundas St E / George St - SMART,213
Hokkaido Ramen Santouka,91 Dundas St E,8.5,Dundas St E / George St - SMART,352
Gyu-Kaku BBQ,81 Church St,8.8,Dundas St E / George St - SMART,665
Banh Mi Boys,399 Yonge St,8.7,Dundas St E / George St - SMART,712
Banh Mi Boys,399 Yonge St,8.7,Dundas St E / George St - SMART,712
Banh Mi Boys,399 Yonge St,8.7,Dundas St E / George St - SMART,712
Neo Coffee Bar,161 Frederick St,9.0,Dundas St E / George St - SMART,824
Balzacs Coffee,122 Bond St,8.1,Dundas St E / George St - SMART,464
Touti Gelati and Cafe,550 Queens Quay W,8.1,Fleet St / Bathurst St,279
Tim Hortons,2 Bruyeres Mews,7.6,Fleet St / Bathurst St,94
Roywoods,121 Fort York Blvd,7.8,Fleet St / Bathurst St,304
Roywoods,121 Fort York Blvd,7.8,Fleet St / Bathurst St,304
Porchetta & Co,545 King St W,9.2,Fleet St / Bathurst St,895
Porchetta & Co,545 King St W,9.2,Fleet St / Bathurst St,895
Le Select Bistro,432 Wellington St W,8.9,Fleet St / Bathurst St,833
Forno Cultura,609 King St W,9.0,Fleet St / Bathurst St,855
Simit & Chai Co,787 King St W,8.9,Fleet St / Bathurst St,897
Parisco Cafe,215 Fort York Blvd,7.8,Fleet St / Bathurst St,352
Rodney's Oyster House,469 King St W,8.9,Fleet St / Bathurst St,970
Sud Forno,716 Queen St W,9.1,Tecumseth St / Queen St W,206
Terroni,720 Queen St W,8.8,Tecumseth St / Queen St W,219
Simit & Chai Co,787 King St W,8.9,Tecumseth St / Queen St W,382
416 Snack Bar,181 Bathurst St,8.3,Tecumseth St / Queen St W,223
Forno Cultura,609 King St W,9.0,Tecumseth St / Queen St W,526
Chubby's Jamaican Kitchen,104 Portland St,8.8,Tecumseth St / Queen St W,491
Gusto 101,101 Portland St,8.8,Tecumseth St / Queen St W,527
Drom Taberna,458 Queen St W,8.8,Tecumseth St / Queen St W,573
La Palette,492 Queen St W,8.4,Tecumseth St / Queen St W,464
BarChef,472 Queen St W,8.6,Tecumseth St / Queen St W,533
Canoe Restaurant & Bar,66 Wellington St W,9.0,Wellington St W / Bay St,117
Chotto Matte,161 Bay St,8.7,Wellington St W / Bay St,124
Beer Bistro,18 King St E,8.9,Wellington St W / Bay St,320
Dineen Coffee Co,140 Yonge St,8.9,Wellington St W / Bay St,370
Tim Hortons,55 York St,8.4,Wellington St W / Bay St,251
Cactus Club Cafe,77 Adelaide St W,8.5,Wellington St W / Bay St,292
King Taps,100 King St W,8.1,Wellington St W / Bay St,221
Sam James Coffee Bar,150 King St W,8.4,Wellington St W / Bay St,364
Cafe Landwer,165 University Ave,8.7,Wellington St W / Bay St,471
Pizzeria Libretto,155 University Ave,8.6,Wellington St W / Bay St,437
Himalayan Java,2552 Yonge St,8.4,Briar Hill Ave / Yonge St - SMART,28
Cibo Wine Bar,2472 Yonge St,8.9,Briar Hill Ave / Yonge St - SMART,233
De Mello Palheta Coffee Roasters,2489 Yonge St,8.5,Briar Hill Ave / Yonge St - SMART,201
Uncle Betty's Diner,2590 Yonge St,7.6,Briar Hill Ave / Yonge St - SMART,103
Uncle Betty's Diner,2590 Yonge St,7.6,Briar Hill Ave / Yonge St - SMART,103
La Vecchia Ristorante,2405A Yonge St,8.0,Briar Hill Ave / Yonge St - SMART,382
Sip Wine Bar,2 Broadway Ave,7.9,Briar Hill Ave / Yonge St - SMART,443
Pai Uptown,2335 Yonge St,7.9,Briar Hill Ave / Yonge St - SMART,565
Fresh,101 Eglinton Ave E,8.1,Briar Hill Ave / Yonge St - SMART,778
Sukho Thai,52 Wellington St E,8.7,St James Park,197
Terroni,57A Adelaide St E,8.6,St James Park,205
Beer Bistro,18 King St E,8.9,St James Park,319
Neo Coffee Bar,161 Frederick St,9.0,St James Park,337
Dineen Coffee Co,140 Yonge St,8.9,St James Park,438
The Keg Steakhouse + Bar,26 the Esplanade,8.5,St James Park,386
The Poke Box,36 Toronto St,8.1,St James Park,242
The Poke Box,36 Toronto St,8.1,St James Park,242
Dineen Coffee Co,140 Yonge St,8.9,Bay St / Albert St,427
Gyubee Japanese Grill,157 Dundas St W,8.4,Bay St / Albert St,307
Cactus Club Cafe,77 Adelaide St W,8.5,Bay St / Albert St,417
Kyoto Katsugyu,134 Dundas St E,9.1,Bay St / Albert St,640
Beer Bistro,18 King St E,8.9,Bay St / Albert St,598
Cafe Landwer,165 University Ave,8.7,Bay St / Albert St,553
Canoe Restaurant & Bar,66 Wellington St W,9.0,Bay St / Albert St,652
JaBistro,222 Richmond St W,8.7,Bay St / Albert St,602
JOEY Eaton Centre,1 Dundas St W,8.1,Bay St / Albert St,317
Nando's Peri-Peri,832 Bay St,8.3,Wellesley St W / Queen's Park Cres,495
Trattoria Nervosa,75 Yorkville Ave,8.7,Wellesley St W / Queen's Park Cres,853
Eataly,55 Bloor St W,8.5,Wellesley St W / Queen's Park Cres,759
Storm Crow Manor,580 Church St,8.8,Wellesley St W / Queen's Park Cres,930
L'Espresso Bar Mercurio,321 Bloor St W,8.4,Wellesley St W / Queen's Park Cres,738
Banh Mi Boys,399 Yonge St,8.7,Wellesley St W / Queen's Park Cres,935
Banh Mi Boys,399 Yonge St,8.7,Wellesley St W / Queen's Park Cres,935
Banh Mi Boys,399 Yonge St,8.7,Wellesley St W / Queen's Park Cres,935
Tim Hortons,70 Gerrard St W,8.3,Wellesley St W / Queen's Park Cres,775
Aroma Espresso Bar,1110 Bay St,7.9,Wellesley St W / Queen's Park Cres,572
Sabai Sabai Kitchen and Bar,81 Bloor St E,8.6,Wellesley St W / Queen's Park Cres,997
Sabai Sabai Kitchen and Bar,81 Bloor St E,8.6,Wellesley St W / Queen's Park Cres,997
Planta,1221 Bay St,8.2,Wellesley St W / Queen's Park Cres,788
Nando's Peri-Peri,832 Bay St,8.3,Bay St / College St (East Side),159
Banh Mi Boys,399 Yonge St,8.7,Bay St / College St (East Side),314
Banh Mi Boys,399 Yonge St,8.7,Bay St / College St (East Side),314
Banh Mi Boys,399 Yonge St,8.7,Bay St / College St (East Side),314
Tim Hortons,70 Gerrard St W,8.3,Bay St / College St (East Side),210
Barberian's Steak House,7 Elm St,8.5,Bay St / College St (East Side),401
Salad King,340 Yonge St,8.4,Bay St / College St (East Side),445
Salad King,340 Yonge St,8.4,Bay St / College St (East Side),445
Gyubee Japanese Grill,157 Dundas St W,8.4,Bay St / College St (East Side),565
Kyoto Katsugyu,134 Dundas St E,9.1,Bay St / College St (East Side),859
Storm Crow Manor,580 Church St,8.8,Bay St / College St (East Side),778
The Library Specialty Coffee,281 Dundas St W,8.7,University Ave / College St (West),537
Nando's Peri-Peri,832 Bay St,8.3,University Ave / College St (West),414
Tim Hortons,70 Gerrard St W,8.3,University Ave / College St (West),415
Banh Mi Boys,399 Yonge St,8.7,University Ave / College St (West),664
Banh Mi Boys,399 Yonge St,8.7,University Ave / College St (West),664
Banh Mi Boys,399 Yonge St,8.7,University Ave / College St (West),664
Gyubee Japanese Grill,157 Dundas St W,8.4,University Ave / College St (West),602
Gallery Sushi,275 Dundas St W,8.3,University Ave / College St (West),528
Barberian's Steak House,7 Elm St,8.5,University Ave / College St (West),666
New Sky Restaurant,353 Spadina Ave,8.8,University Ave / College St (West),821
New Sky Restaurant,353 Spadina Ave,8.8,University Ave / College St (West),821
Banh Mi Nguyen Huong,322 Spadina Ave,9.1,University Ave / College St (West),904
Salad King,340 Yonge St,8.4,University Ave / College St (West),714
Salad King,340 Yonge St,8.4,University Ave / College St (West),714
Nando's Peri-Peri,832 Bay St,8.3,University Ave / College St (East),327
Tim Hortons,70 Gerrard St W,8.3,University Ave / College St (East),394
Banh Mi Boys,399 Yonge St,8.7,University Ave / College St (East),622
Banh Mi Boys,399 Yonge St,8.7,University Ave / College St (East),622
Banh Mi Boys,399 Yonge St,8.7,University Ave / College St (East),622
The Library Specialty Coffee,281 Dundas St W,8.7,University Ave / College St (East),623
Barberian's Steak House,7 Elm St,8.5,University Ave / College St (East),647
Gyubee Japanese Grill,157 Dundas St W,8.4,University Ave / College St (East),633
Gallery Sushi,275 Dundas St W,8.3,University Ave / College St (East),613
Salad King,340 Yonge St,8.4,University Ave / College St (East),695
Salad King,340 Yonge St,8.4,University Ave / College St (East),695
New Sky Restaurant,353 Spadina Ave,8.8,University Ave / College St (East),903
New Sky Restaurant,353 Spadina Ave,8.8,University Ave / College St (East),903
Nando's Peri-Peri,832 Bay St,8.3,Queen's Park Cres E / Grosvenor St,264
Banh Mi Boys,399 Yonge St,8.7,Queen's Park Cres E / Grosvenor St,681
Banh Mi Boys,399 Yonge St,8.7,Queen's Park Cres E / Grosvenor St,681
Banh Mi Boys,399 Yonge St,8.7,Queen's Park Cres E / Grosvenor St,681
Tim Hortons,70 Gerrard St W,8.3,Queen's Park Cres E / Grosvenor St,513
The Library Specialty Coffee,281 Dundas St W,8.7,Queen's Park Cres E / Grosvenor St,827
Storm Crow Manor,580 Church St,8.8,Queen's Park Cres E / Grosvenor St,857
Barberian's Steak House,7 Elm St,8.5,Queen's Park Cres E / Grosvenor St,752
Gyubee Japanese Grill,157 Dundas St W,8.4,Queen's Park Cres E / Grosvenor St,810
Salad King,340 Yonge St,8.4,Queen's Park Cres E / Grosvenor St,798
Salad King,340 Yonge St,8.4,Queen's Park Cres E / Grosvenor St,798
Banh Mi Boys,399 Yonge St,8.7,Bay St / College St (West Side),310
Banh Mi Boys,399 Yonge St,8.7,Bay St / College St (West Side),310
Banh Mi Boys,399 Yonge St,8.7,Bay St / College St (West Side),310
Tim Hortons,70 Gerrard St W,8.3,Bay St / College St (West Side),173
Nando's Peri-Peri,832 Bay St,8.3,Bay St / College St (West Side),191
Salad King,340 Yonge St,8.4,Bay St / College St (West Side),426
Salad King,340 Yonge St,8.4,Bay St / College St (West Side),426
Gyubee Japanese Grill,157 Dundas St W,8.4,Bay St / College St (West Side),527
Kyoto Katsugyu,134 Dundas St E,9.1,Bay St / College St (West Side),851
The Library Specialty Coffee,281 Dundas St W,8.7,Bay St / College St (West Side),758
GB Hand-Pulled Noodles,66 Edward St,8.0,Bay St / College St (West Side),432
Birds and Beans Cafe,2415B Lake Shore Blvd Wes,8.6,Superior Ave / Lake Shore Blvd W,162
Pearl Sushi,2391B Lake Shore Blvd W,8.1,Superior Ave / Lake Shore Blvd W,82
Tich - Modern Indian Cuisine,2314 Lake Shore Blvd W,8.8,Superior Ave / Lake Shore Blvd W,324
Tich - Modern Indian Cuisine,2314 Lake Shore Blvd W,8.8,Superior Ave / Lake Shore Blvd W,324
Pizzeria Oro di Napoli,2312 Lake Shore Blvd W,8.4,Superior Ave / Lake Shore Blvd W,334
Nimman Thai Cuisine,2451 Lake Shore Blvd W,7.6,Superior Ave / Lake Shore Blvd W,185
La Vinia Restaurant,2350 Lake Shore Blvd W,7.2,Superior Ave / Lake Shore Blvd W,191
FBI Pizza,2336 Lake Shore Blvd W,6.9,Superior Ave / Lake Shore Blvd W,237
Panagio's All Day Grill,2324 Lake Shore Blvd W,6.8,Superior Ave / Lake Shore Blvd W,291
Blue Goose Tavern,1 Blue Goose St,6.9,Superior Ave / Lake Shore Blvd W,727
Maurya East Indian Roti,2481 Lake Shore Blvd W,6.1,Superior Ave / Lake Shore Blvd W,198
Maurya East Indian Roti,2481 Lake Shore Blvd W,6.1,Superior Ave / Lake Shore Blvd W,198
Lola's Gelato,14B Brookers Lane,8.5,Humber Bay Shores Park / Marine Parade Dr,163
Krazy Roll,84 Marine Parade Dr,8.0,Humber Bay Shores Park / Marine Parade Dr,56
Firkin on the Bay,68 Marine Parade Dr,7.3,Humber Bay Shores Park / Marine Parade Dr,40
Eden Trattoria,58 Marine Parade Dr,6.9,Humber Bay Shores Park / Marine Parade Dr,85
Rustic Social House,2083 Lake Shore Blvd W,7.2,Humber Bay Shores Park / Marine Parade Dr,419
Avenue Cafe,72 Pk Lawn Rd,7.4,Humber Bay Shores Park / Marine Parade Dr,654
Scaddabush Italian Kitchen & Bar Mimico,122 Marine Parade Dr,7.2,Humber Bay Shores Park / Marine Parade Dr,427
Rocco's Plum Tomato,164 the Queensway,7.4,Humber Bay Shores Park / Marine Parade Dr,805
U-Know Sushi,170 the Queensway,7.3,Humber Bay Shores Park / Marine Parade Dr,830
Subway,125 the Queensway,6.3,Humber Bay Shores Park / Marine Parade Dr,647
Cherry Bomb Coffee,79 Roncesvalles Ave,7.7,Lake Shore Blvd W / Colborne Lodge Dr,981
The Simple Kitchen,73 Roncesvalles Ave,7.4,Lake Shore Blvd W / Colborne Lodge Dr,975
T Dot Jerk,26 Roncesvalles Ave,0.0,Lake Shore Blvd W / Colborne Lodge Dr,947
Megumi Sushi,20 Roncesvalles Ave,0.0,Lake Shore Blvd W / Colborne Lodge Dr,965
Ginger Express,20 Roncesvalles Ave,0.0,Lake Shore Blvd W / Colborne Lodge Dr,979
Ginger Express,20 Roncesvalles Ave,0.0,Lake Shore Blvd W / Colborne Lodge Dr,979
Ginger Express,20 Roncesvalles Ave,0.0,Lake Shore Blvd W / Colborne Lodge Dr,979
Sushi Kira,67 Roncesvalles Ave,0.0,Lake Shore Blvd W / Colborne Lodge Dr,985
The Whole Plate,83 Roncesvalles Ave,0.0,Lake Shore Blvd W / Colborne Lodge Dr,994
McDonald's,10 the Queensway,4.9,Lake Shore Blvd W / Colborne Lodge Dr,952
Sushi Master,99 South Kingsway,0.0,Ripley Ave / Ormskirk Ave,273
Linh Restaurant,1156 College St,8.9,St Clarens Ave / Shirley Ave,495
Le Baratin,1600 Dundas St W,8.1,St Clarens Ave / Shirley Ave,242
Midfield Wine Bar,1434 Dundas St W,8.7,St Clarens Ave / Shirley Ave,630
Antler Kitchen & Bar,1454 Dundas St W,8.6,St Clarens Ave / Shirley Ave,581
Takht-e Tavoos,1120 College St,8.5,St Clarens Ave / Shirley Ave,564
Takht-e Tavoos,1120 College St,8.5,St Clarens Ave / Shirley Ave,564
Imanishi Japanese Kitchen,1330 Dundas St W,9.2,St Clarens Ave / Shirley Ave,897
Sunny Joes,250 Sorauren Ave,8.1,St Clarens Ave / Shirley Ave,524
Giulietta,972 College St,9.2,St Clarens Ave / Shirley Ave,962
Swan Dive,1631 Dundas St W,7.6,St Clarens Ave / Shirley Ave,184
Pizzeria Defina,321 Roncesvalles Ave,9.1,St Clarens Ave / Shirley Ave,982
Otto's Bierhalle,1087 Queen St W,8.8,Lisgar Park,184
Hello 123,1122 Queen St W,8.2,Lisgar Park,105
Taverne Bernhardts,202 Dovercourt Rd,9.2,Lisgar Park,506
Cafe Neon,1024 Queen St W,8.7,Lisgar Park,400
Photien Thanh Vietnamese Restaurant,57 Ossington Ave,9.0,Lisgar Park,514
Mamakas Taverna,80 Ossington Ave,9.1,Lisgar Park,526
Bar Piquette,1084 Queen St W,8.1,Lisgar Park,220
Levetto,68 Sudbury St,8.0,Lisgar Park,182
Union Restaurant,72A Ossington Ave,8.9,Lisgar Park,528
Parallel,217 Geary Ave,8.4,Bartlett Parkette,231
Gem Bar & Grill,1159 Davenport Rd,8.6,Bartlett Parkette,585
Gem Bar & Grill,1159 Davenport Rd,8.6,Bartlett Parkette,585
Nova Era Bakery,200 Geary Ave,7.5,Bartlett Parkette,130
The Sovereign,1359 Davenport Rd,7.7,Bartlett Parkette,468
Desotos,1079 Saint Clair Ave W,8.3,Bartlett Parkette,979
Actinolite Restaurant,971 Ossington Ave,7.8,Bartlett Parkette,692
Good Behaviour,342 Westmoreland Ave N,0.0,Bartlett Parkette,132
The Sovereign Cafe,1220 Oakwood Ave,0.0,Bartlett Parkette,501
Stop BBQ Chicken,1216 Dufferin St,0.0,Bartlett Parkette,504
Stop BBQ Chicken,1216 Dufferin St,0.0,Bartlett Parkette,504
Roti Cuisine of India,308 Dupont St,8.7,Spadina Rd / Austin Terrace,469
Playa Cabana,111 Dupont St,9.0,Spadina Rd / Austin Terrace,670
Playa Cabana,111 Dupont St,9.0,Spadina Rd / Austin Terrace,670
Creeds Coffee Bar,390 Dupont St,8.5,Spadina Rd / Austin Terrace,552
Fat Pasha,414 Dupont St,8.3,Spadina Rd / Austin Terrace,611
Fat Pasha,414 Dupont St,8.3,Spadina Rd / Austin Terrace,611
Fat Pasha,414 Dupont St,8.3,Spadina Rd / Austin Terrace,611
Scaramouche Restaurant Pasta Bar & Grill,1 Benvenuto Pl,8.7,Spadina Rd / Austin Terrace,790
Vesta Lunch,474 Dupont St,8.3,Spadina Rd / Austin Terrace,765
Craque de Creme,1360 Bathurst St,8.1,Spadina Rd / Austin Terrace,673
Fet Zun,252 Dupont St,7.6,Spadina Rd / Austin Terrace,451
Gordo Ex Cafe,1048 Bathurst St,8.1,Spadina Rd / Austin Terrace,886
Gordo Ex Cafe,1048 Bathurst St,8.1,Spadina Rd / Austin Terrace,886
Gordo Ex Cafe,1048 Bathurst St,8.1,Spadina Rd / Austin Terrace,886
Sabai Sabai Kitchen and Bar,81 Bloor St E,8.6,Sherbourne St N / Elm Ave,762
Sabai Sabai Kitchen and Bar,81 Bloor St E,8.6,Sherbourne St N / Elm Ave,762
Rooster Coffee House,568 Jarvis St,8.2,Sherbourne St N / Elm Ave,645
Black Camel,4 Crescent Rd,8.8,Sherbourne St N / Elm Ave,945
Storm Crow Manor,580 Church St,8.8,Sherbourne St N / Elm Ave,984
Mr Jerk,209 Wellesley St E,8.4,Sherbourne St N / Elm Ave,952
Mr Jerk,209 Wellesley St E,8.4,Sherbourne St N / Elm Ave,952
Mr Jerk,209 Wellesley St E,8.4,Sherbourne St N / Elm Ave,952
Church Street Espresso,585 Church St,8.1,Sherbourne St N / Elm Ave,840
Tinuno Restaurant,31 Howard St,7.6,Sherbourne St N / Elm Ave,502
Piedmont Coffee Bar,66 Isabella St,8.1,Sherbourne St N / Elm Ave,862
Loaded Pierogi,839 Queen St W,8.9,Walnut Ave / Queen St W,101
Sud Forno,716 Queen St W,9.1,Walnut Ave / Queen St W,187
Terroni,720 Queen St W,8.8,Walnut Ave / Queen St W,174
White Squirrel Coffee Shop,907 Queen St W,8.4,Walnut Ave / Queen St W,102
Oyster Boy,872 Queen St W,8.6,Walnut Ave / Queen St W,258
Simit & Chai Co,787 King St W,8.9,Walnut Ave / Queen St W,440
Pennies,127 Strachan Ave,8.1,Walnut Ave / Queen St W,262
Northern Belle,913 Dundas St W,9.1,Walnut Ave / Queen St W,620
Photien Thanh Vietnamese Restaurant,57 Ossington Ave,9.0,Walnut Ave / Queen St W,658
Bar Ape,283 Rushton Rd,9.1,Vaughan Rd /Wychwood Ave,770
Dutch Dreams Icecream Parlor Toronto,36 Vaughan Rd,7.7,Vaughan Rd /Wychwood Ave,855
Booyah Inc,16A Vaughan Rd,7.7,Vaughan Rd /Wychwood Ave,937
Krave Coffee,781 St Clair Ave W,7.5,Vaughan Rd /Wychwood Ave,898
Thai Noodle,62 Vaughan Rd,7.1,Vaughan Rd /Wychwood Ave,764
Aviv,779 St Clair Ave W,7.0,Vaughan Rd /Wychwood Ave,886
Albert's Real Jamaican Food,542 Saint Clair Ave W,6.9,Vaughan Rd /Wychwood Ave,691
Albert's Real Jamaican Food,542 Saint Clair Ave W,6.9,Vaughan Rd /Wychwood Ave,691
Lasa by Lamesa,634 Saint Clair Ave W,6.7,Vaughan Rd /Wychwood Ave,697
Northern Belle,913 Dundas St W,9.1,Palmerston Ave / Dundas St W,369
Sud Forno,716 Queen St W,9.1,Palmerston Ave / Dundas St W,601
Ramen Isshin,421 College St,8.9,Palmerston Ave / Dundas St W,557
Sneaky Dee's,431 College St,8.7,Palmerston Ave / Dundas St W,535
Rhum Corner,9926 Dundas St W,8.3,Palmerston Ave / Dundas St W,395
Snakes & Lattes College,489 College St,8.6,Palmerston Ave / Dundas St W,502
Handlebar,159 Augusta Ave,8.8,Palmerston Ave / Dundas St W,584
Terroni,720 Queen St W,8.8,Palmerston Ave / Dundas St W,606
Blackbird Baking Co,172 Baldwin St,8.9,Palmerston Ave / Dundas St W,721
L'Espresso Bar Mercurio,321 Bloor St W,8.4,541 Huron St,399
Koerner Hall,273 Bloor St W,8.9,541 Huron St,591
Playa Cabana,111 Dupont St,9.0,541 Huron St,665
Playa Cabana,111 Dupont St,9.0,541 Huron St,665
Madison Avenue Pub,14 Madison Ave,7.9,541 Huron St,260
Roti Cuisine of India,308 Dupont St,8.7,541 Huron St,665
